ID,name,birthstate,countryName,countryCode,birthyear,gender,occupation
367968,Danny Glover,CA,UNITED STATES,US,1946,Male,ACTOR
423732,Tim Howard,NJ,United States,US,1979,Male,SOCCER PLAYER
3253211,ChloÃ« Moretz,GA,UNITED STATES,US,1997,Female,ACTOR
3270177,Leighton Meester,TX,UNITED STATES,US,1986,Female,ACTOR
3378263,John Michael Talbot,OK,United States,US,1954,Male,MUSICIAN
3414021,George Bush,CT,UNITED STATES,US,1946,Male,POLITICIAN
3418303,Harry S. Truman,MO,UNITED STATES,US,1884,Male,POLITICIAN
65319,Edward Hopper,NY,United States,US,1882,Male,PAINTER
385864,Owen Chamberlain,CA,UNITED STATES,US,1920,Male,PHYSICIST
3536351,Jordin Sparks,AZ,UNITED STATES,US,1989,Female,SINGER
3543763,Ginnifer Goodwin,TN,UNITED STATES,US,1978,Female,ACTOR
666898,Harold E. Varmus,NY,United States,US,1939,Male,BIOLOGIST
509997,Hayden Panettiere,NY,United States,US,1989,Female,ACTOR
3628397,Maggie Q,HI,UNITED STATES,US,1979,Female,ACTOR
3703446,Jimmy Wales,AL,UNITED STATES,US,1966,Male,INVENTOR
3714597,Lucas Grabeel,MO,UNITED STATES,US,1984,Male,ACTOR
3728977,Marshall Allman,TX,UNITED STATES,US,1984,Male,ACTOR
3741746,Emma Stone,AZ,UNITED STATES,US,1988,Female,ACTOR
462394,Jason Kidd,CA,UNITED STATES,US,1973,Male,BASKETBALL PLAYER
50908,Roger Ebert,IL,UNITED STATES,US,1942,Male,CRITIC
3946794,Lindsey Vonn,MN,UNITED STATES,US,1984,Female,SKIER
3991193,Katie Holmes,OH,UNITED STATES,US,1978,Female,ACTOR
44219,Mel Gibson,NY,United States,US,1956,Male,ACTOR
655989,Clifford Geertz,CA,UNITED STATES,US,1926,Male,ANTHROPOLOGIST
454754,Stanley Tucci,NY,United States,US,1960,Male,ACTOR
4196525,Suzanne Collins,CT,UNITED STATES,US,1962,Female,WRITER
4212971,Annise Parker,TX,UNITED STATES,US,1956,Female,POLITICIAN
345802,John Cena,MA,UNITED STATES,US,1977,Male,WRESTLER
251220,Frank B. Kellogg,NY,UNITED STATES,US,1856,Male,POLITICIAN
10520,"Ed Wood, Jr.",NY,UNITED STATES,US,1924,Male,FILM DIRECTOR
670950,David Strathairn,CA,UNITED STATES,US,1949,Male,ACTOR
4429395,Eminem,MO,UNITED STATES,US,1972,Male,SINGER
4484462,Stephenie Meyer,CT,UNITED STATES,US,1973,Female,WRITER
4507822,Cam Gigandet,WA,UNITED STATES,US,1982,Male,ACTOR
779501,Joseph Erlanger,CA,UNITED STATES,US,1874,Male,PHYSICIAN
946041,Eddie Fatu,CA,UNITED STATES,US,1973,Male,WRESTLER
4540726,Jessica Simpson,TX,United States,US,1980,Female,SINGER
4609617,Mitchel Musso,TX,United States,US,1991,Male,ACTOR
4637590,Bob Dylan,MN,UNITED STATES,US,1941,Male,MUSICIAN
4643464,Rajon Rondo,KY,UNITED STATES,US,1986,Male,BASKETBALL PLAYER
4699275,Jeff Dunham,TX,UNITED STATES,US,1962,Male,COMEDIAN
1508474,Robert W. Holley,IL,UNITED STATES,US,1922,Male,CHEMIST
1233754,Tom Welling,NY,UNITED STATES,US,1977,Male,ACTOR
4980244,Francis Peyton Rous,MD,UNITED STATES,US,1879,Male,PHYSICIAN
4987149,Chris Paul,NC,United States,US,1985,Male,BASKETBALL PLAYER
4998554,Kelly Kelly,FL,UNITED STATES,US,1987,Female,WRESTLER
5013777,Keri Hilson,GA,UNITED STATES,US,1982,Female,SINGER
5030380,Gerald Ford,NE,UNITED STATES,US,1913,Male,POLITICIAN
3201113,Eric Dane,CA,UNITED STATES,US,1972,Male,ACTOR
5040937,Zachary Quinto,PA,UNITED STATES,US,1977,Male,ACTOR
1440742,Saul Perlmutter,IL,United States,US,1959,Male,PHYSICIST
652663,Rufus Wainwright,NY,UNITED STATES,US,1973,Male,MUSICIAN
5058628,Dick Cheney,NE,UNITED STATES,US,1941,Male,POLITICIAN
13017,Gilbert N. Lewis,MA,UNITED STATES,US,1875,Male,CHEMIST
5122699,John Kerry,CO,UNITED STATES,US,1943,Male,POLITICIAN
5126914,Wade Williams,OK,UNITED STATES,US,1961,Male,ACTOR
5403047,Blake Clark,GA,UNITED STATES,US,1946,Male,ACTOR
5422144,Taylor Swift,PA,United States,US,1989,Female,ACTOR
5570621,Akon,MO,UNITED STATES,US,1973,Male,SINGER
5600374,Gabrielle Giffords,AZ,UNITED STATES,US,1970,Female,POLITICIAN
5972057,Sam Querrey,CA,UNITED STATES,US,1987,Male,TENNIS PLAYER
7412236,Steve Jobs,CA,UNITED STATES,US,1955,Male,DESIGNER
5950855,Paul Wesley,NJ,UNITED STATES,US,1982,Male,ACTOR
8955445,O. J. Simpson,CA,UNITED STATES,US,1947,Male,AMERICAN FOOTBALL PLAYER
29056942,Darren Criss,CA,UNITED STATES,US,1987,Male,ACTOR
6097209,Orson Scott Card,WA,United States,US,1951,Male,WRITER
6162301,Dakota Fanning,GA,UNITED STATES,US,1994,Female,ACTOR
42090,George S. Patton,CA,United States,US,1885,Male,MILITARY PERSONNEL
6231333,Brian P. Schmidt,MT,UNITED STATES,US,1967,Male,ASTRONOMER
6713737,Viola Davis,SC,UNITED STATES,US,1965,Female,ACTOR
6803715,Nicole Scherzinger,HI,UNITED STATES,US,1978,Female,SINGER
6844407,Selena Gomez,TX,United States,US,1992,Female,SINGER
102745,Abigail Adams,MA,United States,US,1744,Female,COMPANION
6967012,Seth Green,PA,United States,US,1974,Male,ACTOR
27848,Steve Wozniak,CA,UNITED STATES,US,1950,Male,INVENTOR
7176557,Chace Crawford,TX,United States,US,1985,Male,ACTOR
7252285,Craig Mello,CT,UNITED STATES,US,1960,Male,BIOLOGIST
174867,Dudley R. Herschbach,CA,UNITED STATES,US,1932,Male,CHEMIST
1434568,Emma Roberts,NY,UNITED STATES,US,1991,Female,ACTOR
7267746,John C. Mather,VA,UNITED STATES,US,1946,Male,PHYSICIST
7267936,George Smoot,FL,United States,US,1945,Male,PHYSICIST
7284095,Roger D. Kornberg,MO,UNITED STATES,US,1947,Male,CHEMIST
7297505,Kristen Schaal,CO,UNITED STATES,US,1978,Female,ACTOR
348746,Michio Kaku,CA,UNITED STATES,US,1947,Male,PHYSICIST
1084395,Josh Holloway,CA,UNITED STATES,US,1969,Male,ACTOR
7766419,Benjamin Harrison,OH,United States,US,1833,Male,POLITICIAN
7955806,Matisyahu,PA,United States,US,1979,Male,MUSICIAN
7963444,Steven Chu,MO,UNITED STATES,US,1948,Male,PHYSICIST
186300,John D. Rockefeller,NY,United States,US,1839,Male,BUSINESSPERSON
8093233,Rick Riordan,TX,UNITED STATES,US,1964,Male,WRITER
8135890,Miley Cyrus,TN,UNITED STATES,US,1992,Female,ACTOR
16705483,Zac Efron,CA,UNITED STATES,US,1987,Male,ACTOR
62666,Michelle Pfeiffer,CA,UNITED STATES,US,1958,Female,ACTOR
8269381,Wiz Khalifa,ND,United States,US,1987,Male,SINGER
8322947,Hope Solo,WA,United States,US,1981,Female,SOCCER PLAYER
16477368,Katy Perry,CA,UNITED STATES,US,1984,Female,SINGER
29305,Sojourner Truth,NY,United States,US,1797,Female,SOCIAL ACTIVIST
27797,Suzanne Vega,CA,UNITED STATES,US,1959,Female,MUSICIAN
9257001,James Gandolfini,NJ,UNITED STATES,US,1961,Male,ACTOR
9271515,Bella Thorne,FL,UNITED STATES,US,1997,Female,ACTOR
9287211,Hilary Duff,TX,UNITED STATES,US,1987,Female,ACTOR
9510897,LaShawn Merritt,VA,United States,US,1986,Male,ATHLETE
9557299,Kellan Lutz,ND,United States,US,1985,Male,ACTOR
21378255,Eliot Spitzer,NY,UNITED STATES,US,1959,Male,POLITICIAN
9726633,Hayley Williams,MS,United States,US,1988,Female,SINGER
84864,Edward Thorndike,MA,UNITED STATES,US,1874,Male,PSYCHOLOGIST
10567534,Blake Griffin,OK,UNITED STATES,US,1989,Male,BASKETBALL PLAYER
10842585,Billy Mays,PA,United States,US,1958,Male,BUSINESSPERSON
10919134,Jozy Altidore,NJ,UNITED STATES,US,1989,Male,SOCCER PLAYER
155965,Cab Calloway,NY,UNITED STATES,US,1907,Male,SINGER
4057953,Ryan Lochte,NY,UNITED STATES,US,1984,Male,SWIMMER
685922,Jason Bateman,NY,United States,US,1969,Male,ACTOR
11509807,Sean Kingston,FL,UNITED STATES,US,1990,Male,SINGER
89099,Daniel D. Tompkins,NY,United States,US,1774,Male,POLITICIAN
530936,Mickey Rourke,NY,UNITED STATES,US,1952,Male,ACTOR
11983070,Johnny Cash,AR,United States,US,1932,Male,SINGER
61982,Robert Redford,CA,UNITED STATES,US,1936,Male,ACTOR
12505972,F. Scott Fitzgerald,MN,UNITED STATES,US,1896,Male,WRITER
12509095,John Isner,NC,United States,US,1985,Male,TENNIS PLAYER
12520860,Demi Lovato,NM,UNITED STATES,US,1992,Female,SINGER
12684530,Jennifer Lawrence,KY,UNITED STATES,US,1990,Female,ACTOR
13004078,Randy Pausch,MD,UNITED STATES,US,1960,Male,COMPUTER SCIENTIST
13036212,David Spade,MI,UNITED STATES,US,1964,Male,ACTOR
13060731,Gerard Way,NJ,UNITED STATES,US,1977,Male,SINGER
13199916,Taylor Lautner,MI,UNITED STATES,US,1992,Male,ACTOR
49195,George Westinghouse,NY,UNITED STATES,US,1846,Male,INVENTOR
13331280,Jim Parsons,TX,UNITED STATES,US,1973,Male,ACTOR
305498,Bob Beamon,NY,United States,US,1946,Male,ATHLETE
233338,Matthew Perry,MA,UNITED STATES,US,1969,Male,ACTOR
13994263,Flo Rida,FL,UNITED STATES,US,1979,Male,SINGER
14206625,Dianna Agron,GA,UNITED STATES,US,1986,Female,ACTOR
16807,Kim Stanley Robinson,IL,UNITED STATES,US,1952,Male,WRITER
14995351,Michael Jackson,IN,UNITED STATES,US,1958,Male,MUSICIAN
174311,Benjamin Thompson,MA,UNITED STATES,US,1753,Male,PHYSICIST
15135713,Jim Morrison,FL,UNITED STATES,US,1943,Male,SINGER
15803791,Debbie Harry,FL,UNITED STATES,US,1945,Female,SINGER
15924636,David Archuleta,FL,UNITED STATES,US,1990,Male,SINGER
16121057,Ashley Greene,FL,UNITED STATES,US,1987,Female,ACTOR
68378,Jamie Lee Curtis,CA,UNITED STATES,US,1958,Female,ACTOR
16195374,Jason Derulo,FL,UNITED STATES,US,1989,Male,SINGER
113063,Sean Astin,CA,UNITED STATES,US,1971,Male,ACTOR
163228,Tobey Maguire,CA,UNITED STATES,US,1975,Male,ACTOR
217790,Christina Ricci,CA,UNITED STATES,US,1980,Female,ACTOR
16789908,Anna Kendrick,ME,UNITED STATES,US,1985,Female,ACTOR
235312,Anjelica Huston,CA,UNITED STATES,US,1951,Female,ACTOR
64372,Jacqueline Kennedy Onassis,NY,UNITED STATES,US,1929,Female,COMPANION
50960,Joan Baez,NY,UNITED STATES,US,1941,Female,SINGER
210597,Robert H. Goddard,MA,UNITED STATES,US,1882,Male,PHYSICIST
18120823,Joe Jonas,AZ,UNITED STATES,US,1989,Male,SINGER
144171,Christina Aguilera,NY,UNITED STATES,US,1980,Female,SINGER
18220755,Holly Hunter,GA,UNITED STATES,US,1958,Female,ACTOR
18301533,Rebecca Soni,NJ,United States,US,1987,Female,SWIMMER
18307757,Ellen DeGeneres,LA,UNITED STATES,US,1958,Female,ACTOR
18366271,Nick Jonas,TX,UNITED STATES,US,1992,Male,MUSICIAN
350841,Emilio Estevez,NY,UNITED STATES,US,1962,Male,ACTOR
19729548,Millard Fillmore,NY,UNITED STATES,US,1800,Male,POLITICIAN
343560,Jack Black,CA,UNITED STATES,US,1969,Male,ACTOR
18603579,Jesse Jackson,SC,UNITED STATES,US,1941,Male,SOCIAL ACTIVIST
528417,Gloria Stuart,CA,UNITED STATES,US,1910,Female,ACTOR
18617829,Jack Nicholson,NJ,United States,US,1937,Male,ACTOR
26181,Ray Bradbury,IL,UNITED STATES,US,1920,Male,WRITER
18622049,James Earl Jones,MS,UNITED STATES,US,1931,Male,ACTOR
18622157,James Dean,IN,United States,US,1931,Male,ACTOR
18707123,Carmen Electra,OH,United States,US,1972,Female,ACTOR
591104,Robert Trujillo,CA,UNITED STATES,US,1964,Male,MUSICIAN
18723322,Booker Huffman,TX,UNITED STATES,US,1965,Male,WRESTLER
31460,Tom Cruise,NY,UNITED STATES,US,1962,Male,ACTOR
40598,Carl Woese,NY,UNITED STATES,US,1928,Male,BIOLOGIST
18938180,Jeff Koons,PA,UNITED STATES,US,1955,Male,ARTIST
746475,Geraldine Chaplin,CA,United States,US,1944,Female,ACTOR
18943868,Annie Leibovitz,CT,UNITED STATES,US,1949,Female,PHOTOGRAPHER
18951262,Anne Rice,LA,UNITED STATES,US,1941,Female,WRITER
18951309,Ambrose Bierce,OH,United States,US,1842,Male,WRITER
1154834,Robert F. Engle,NY,UNITED STATES,US,1942,Male,ECONOMIST
102994,Bill Murray,IL,UNITED STATES,US,1950,Male,ACTOR
2279619,Criss Angel,NY,United States,US,1967,Male,MAGICIAN
124021,Henry Norris Russell,NY,United States,US,1877,Male,ASTRONOMER
19043935,Lisa Marie Presley,TN,UNITED STATES,US,1968,Female,SINGER
2006475,David Lee,NY,United States,US,1931,Male,PHYSICIST
19084502,Michael Phelps,MD,UNITED STATES,US,1985,Male,SWIMMER
92207,James S. Sherman,NY,United States,US,1855,Male,POLITICIAN
19283265,Nelson Rockefeller,ME,UNITED STATES,US,1908,Male,POLITICIAN
804602,Shirley Temple,CA,UNITED STATES,US,1928,Female,ACTOR
60116,George Eastman,NY,UNITED STATES,US,1854,Male,INVENTOR
19381538,Jennifer Love Hewitt,TX,United States,US,1979,Female,ACTOR
909444,Josh Brolin,CA,UNITED STATES,US,1968,Male,ACTOR
19508635,David Cook,TX,UNITED STATES,US,1982,Male,SINGER
2237869,Peter Wentz,IL,United States,US,1979,Male,MUSICIAN
19729241,Rutherford B. Hayes,OH,United States,US,1822,Male,POLITICIAN
19729467,Franklin Pierce,NH,UNITED STATES,US,1804,Male,POLITICIAN
1611242,Kalomoira Saranti,NY,United States,US,1985,Female,SINGER
19729624,Zachary Taylor,VA,United States,US,1784,Male,POLITICIAN
19732383,James Buchanan,PA,United States,US,1791,Male,POLITICIAN
19732690,John Tyler,VA,UNITED STATES,US,1790,Male,POLITICIAN
33870,Walt Whitman,NY,United States,US,1819,Male,WRITER
19806752,Brian Kobilka,MN,United States,US,1955,Male,BIOLOGIST
62169,Gore Vidal,NY,United States,US,1925,Male,WRITER
20116909,Bobby Ray,NC,United States,US,1988,Male,SINGER
20395872,Oprah Winfrey,MS,UNITED STATES,US,1954,Female,PRESENTER
20437813,Debby Ryan,AL,UNITED STATES,US,1993,Female,ACTOR
6220455,Kevin Love,CA,UNITED STATES,US,1988,Male,BASKETBALL PLAYER
39942,Jennifer Aniston,CA,UNITED STATES,US,1969,Female,ACTOR
70096,Joe Satriani,NY,United States,US,1956,Male,MUSICIAN
61258,Rod Steiger,NY,United States,US,1925,Male,ACTOR
161466,Rock Hudson,IL,UNITED STATES,US,1925,Male,ACTOR
16315,Joseph Campbell,NY,United States,US,1904,Male,WRITER
2844938,Mark Zuckerberg,NY,United States,US,1984,Male,BUSINESSPERSON
20949091,Jennifer Garner,TX,UNITED STATES,US,1972,Female,ACTOR
20999991,Sarah Jessica Parker,OH,UNITED STATES,US,1965,Female,ACTOR
1733067,H. Jon Benjamin,MA,UNITED STATES,US,1966,Male,ACTOR
21132373,Jeff Goldblum,PA,United States,US,1952,Male,ACTOR
3626383,George E. Smith,NY,United States,US,1930,Male,PHYSICIST
553957,Chris O'Donnell,IL,UNITED STATES,US,1970,Male,ACTOR
21193910,Sterling Knight,SC,United States,US,1989,Male,ACTOR
2265561,Blake Lively,CA,UNITED STATES,US,1987,Female,ACTOR
21207432,Shannen Doherty,TN,UNITED STATES,US,1971,Female,ACTOR
21221640,Xzibit,MI,UNITED STATES,US,1974,Male,SINGER
203421,Amanda Bynes,CA,UNITED STATES,US,1986,Female,ACTOR
21374259,Kris Allen,AR,UNITED STATES,US,1985,Male,SINGER
21377045,Rick Ross,MS,United States,US,1976,Male,SINGER
357806,Paulette Goddard,NY,United States,US,1910,Female,ACTOR
200750,Adrien Brody,NY,United States,US,1973,Male,ACTOR
21490963,Chester A. Arthur,VT,UNITED STATES,US,1829,Male,POLITICIAN
195306,Harvey Milk,NY,UNITED STATES,US,1930,Male,POLITICIAN
21501511,Adam Lambert,IN,UNITED STATES,US,1982,Male,SINGER
21814770,Langston Hughes,MO,UNITED STATES,US,1902,Male,WRITER
16521,Jon Voight,NY,UNITED STATES,US,1938,Male,ACTOR
21825423,John Marshall,VA,UNITED STATES,US,1755,Male,JUDGE
22112821,Johnny Knoxville,TN,UNITED STATES,US,1971,Male,ACTOR
25727676,Heather Elizabeth Morris,CA,UNITED STATES,US,1987,Female,ACTOR
23243880,Lance Armstrong,TX,UNITED STATES,US,1971,Male,CYCLIST
23370128,Ken Thompson,LA,UNITED STATES,US,1943,Male,COMPUTER SCIENTIST
23453940,John J. Pershing,MO,United States,US,1860,Male,MILITARY PERSONNEL
23819805,Janeane Garofalo,NJ,United States,US,1964,Female,ACTOR
259041,James Blake,NY,UNITED STATES,US,1979,Male,TENNIS PLAYER
1676102,Emile Hirsch,CA,UNITED STATES,US,1985,Male,ACTOR
24318105,Candice Accola,TX,UNITED STATES,US,1987,Female,ACTOR
24604691,Thomas A. Steitz,WI,UNITED STATES,US,1940,Male,CHEMIST
24626957,David J. Wineland,WI,United States,US,1944,Male,PHYSICIST
766618,Alyson Michalka,CA,UNITED STATES,US,1989,Female,ACTOR
25426557,Larry Sanger,WA,United States,US,1968,Male,INVENTOR
1061132,Daryl Sabara,CA,UNITED STATES,US,1992,Male,ACTOR
418309,Daniel Carleton Gajdusek,NY,UNITED STATES,US,1923,Male,PHYSICIAN
18600829,Jeff Gordon,CA,UNITED STATES,US,1971,Male,RACECAR DRIVER
25778629,Thomas Samuel Kuhn,OH,UNITED STATES,US,1922,Male,HISTORIAN
77934,Kevin Mitnick,CA,UNITED STATES,US,1963,Male,COMPUTER SCIENTIST
26713474,Rick Santorum,VA,United States,US,1958,Male,POLITICIAN
26807275,Jesse James,MO,UNITED STATES,US,1847,Male,MAFIOSO
684753,Robert B. Laughlin,CA,UNITED STATES,US,1950,Male,PHYSICIST
26889895,Colonel Sanders,IN,UNITED STATES,US,1890,Male,BUSINESSPERSON
27005455,Bruno Mars,HI,UNITED STATES,US,1985,Male,SINGER
27333510,Greyson Michael Chance,TX,UNITED STATES,US,1997,Male,MUSICIAN
27630477,Bradley Manning,OK,United States,US,1987,Male,MILITARY PERSONNEL
27834683,Matthew McConaughey,TX,UNITED STATES,US,1969,Male,ACTOR
269416,Tim Robbins,CA,United States,US,1958,Male,ACTOR
84317,Ansel Adams,CA,UNITED STATES,US,1902,Male,PHOTOGRAPHER
29818009,Douglas Fairbanks,CO,UNITED STATES,US,1883,Male,ACTOR
12230,Gary Coleman,IL,UNITED STATES,US,1968,Male,ACTOR
541035,John Howard Northrop,NY,UNITED STATES,US,1891,Male,CHEMIST
174821,Heather Locklear,CA,UNITED STATES,US,1961,Female,ACTOR
32387701,"Joseph Smith, Jr.",VT,United States,US,1805,Male,RELIGIOUS FIGURE
32817065,Otis Redding,GA,UNITED STATES,US,1941,Male,SINGER
63083,Henry Miller,NY,United States,US,1891,Male,WRITER
33576107,Clifford D. Simak,WI,UNITED STATES,US,1904,Male,WRITER
1040267,Sasha Cohen,CA,UNITED STATES,US,1984,Female,ACTOR
25473,Richard Nixon,CA,UNITED STATES,US,1913,Male,POLITICIAN
